gene,pValue,fdr,logFoldChange
ENSG00000183914,0.09142931398953878,0.5335017372835066,-0.18380409095255684
ENSG00000183918,0.08497364290293385,0.5174929467701499,0.17775863897746674
ENSG00000183921,0.06274073974493227,0.4542626539147526,-0.12340794718884772
ENSG00000183943,0.0008605958687075672,0.061773400476517505,0.1758115561422796
ENSG00000183955,0.023871134132462366,0.29368133380048406,0.08565219307183823
ENSG00000183960,0.02852789436665721,0.31852352826845826,-0.09904268193959707
ENSG00000183963,0.6217385671728759,0.893094114620783,-0.0322390316503207
ENSG00000183971,0.6217385671728759,0.893094114620783,-0.0449210486452756
ENSG00000183977,0.12549798020318098,0.6114817859866163,0.05505388723936079
ENSG00000183978,0.30297481704654117,0.864315878067915,-0.03463824285555739
ENSG00000183979,0.7356788423848883,0.9197576622526338,-0.0002205924091021797
ENSG00000184005,1.0,1.0,-0.00965520468120767
ENSG00000184007,0.0017764419581680986,0.08600057098382648,0.17617595282164783
ENSG00000184009,0.27906408063300014,0.8414768393368401,0.02654231479327964
ENSG00000184012,0.924143898007241,0.9855428419861251,0.01780957845489087
ENSG00000184014,0.0020004465998616655,0.09119806765194795,0.22089541099324694
ENSG00000184022,0.06778993707104211,0.46964409103787647,-0.051227062503872774
ENSG00000184029,0.08188687803847484,0.5102336299738541,-0.1631057904644013
ENSG00000184032,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184033,0.6340202390977074,0.893094114620783,-0.06691443225314958
ENSG00000184047,0.9035442752700515,0.9822230024147954,0.011638059808934956
ENSG00000184056,0.2222807962491984,0.7740549334444976,0.041199969592885195
ENSG00000184058,0.4410585717501967,0.893094114620783,-0.028559108306583418
ENSG00000184060,0.007101543658966564,0.17050653073794955,0.1523063503871267
ENSG00000184068,0.8489690359419948,0.9662090856994363,0.00866226711127592
ENSG00000184076,0.3366395494675374,0.893094114620783,-0.026897735687525584
ENSG00000184083,0.15074320053013915,0.666137137802893,-0.032438566806689405
ENSG00000184108,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184110,0.27162689816297647,0.8355882109507657,-0.16868835442142346
ENSG00000184113,0.02729580063665383,0.31109606640434456,-0.1750435033495583
ENSG00000184117,0.003838534702962157,0.12578962361823456,-0.06938384324851003
ENSG00000184140,0.6095613493008174,0.893094114620783,0.026241559961965706
ENSG00000184144,0.010146086769884972,0.19699220416854588,0.07439222185725994
ENSG00000184148,0.372628551630678,0.893094114620783,0.018191203405032604
ENSG00000184154,0.04022268332418644,0.37381659925404137,0.06671231100811872
ENSG00000184155,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184156,0.04942633780618268,0.4101988659240141,0.08699488420044646
ENSG00000184160,0.8693669741268368,0.970302617151989,-0.012110461933035973
ENSG00000184162,0.924143898007241,0.9855428419861251,-0.0048205637748015085
ENSG00000184163,0.8421952185091911,0.9611058855641068,0.005354223606418375
ENSG00000184164,0.13882208038242344,0.6391587140066105,0.023937997375288376
ENSG00000184166,0.42081897260736734,0.893094114620783,0.012889717906189643
ENSG00000184178,0.007286911360442428,0.17389783510821075,-0.05269151484279489
ENSG00000184182,0.12981897634070574,0.6211232391831493,0.07607979727818369
ENSG00000184185,0.22890904249253075,0.7832334888535767,-0.06548824359936427
ENSG00000184194,0.34542722966430206,0.893094114620783,0.06263206566152782
ENSG00000184203,0.32370649959923714,0.8872656786651615,-0.06957890553386266
ENSG00000184205,0.16342911277097472,0.6846861636164919,0.1701139967719408
ENSG00000184206,0.0022465392146462193,0.09652993820712273,0.09783310669017778
ENSG00000184207,0.07889169769342663,0.5018118476376925,-0.06903646793042029
ENSG00000184208,0.018547547153565415,0.26368065775903,-0.08633812404389134
ENSG00000184209,0.5974843303204711,0.893094114620783,0.010211776676875948
ENSG00000184210,0.9792830364452908,0.9998072776424252,-0.018889143608098114
ENSG00000184216,0.31118270509998314,0.8723780264862444,0.08041423302594669
ENSG00000184220,0.4618805368809181,0.893094114620783,-0.006063201600259463
ENSG00000184221,0.2568253980212012,0.8152485818721026,0.05326785174245771
ENSG00000184224,0.06033029424214259,0.44837711528049573,0.0514325334965804
ENSG00000184226,0.08188687803847484,0.5102336299738541,-0.04477250868453623
ENSG00000184227,0.010146086769884972,0.19699220416854588,-0.11879948411929292
ENSG00000184232,0.6841338969130957,0.8994609746684639,0.01060488721145415
ENSG00000184254,0.08188687803847484,0.5102336299738541,0.15629058611981478
ENSG00000184258,0.48322182757528087,0.893094114620783,0.013702583729560415
ENSG00000184260,0.09479561692735942,0.5409498303946118,-0.1099247117234142
ENSG00000184261,0.1582693465270245,0.6753043518038725,-0.0768441497039209
ENSG00000184270,0.11717949551581684,0.5932177753489303,-0.13092761482821952
ENSG00000184271,0.008077461202088285,0.18150394031725303,-0.07620566785068068
ENSG00000184274,0.4724848263318584,0.893094114620783,0.043086769948146114
ENSG00000184276,0.924143898007241,0.9855428419861251,-0.018572589409931946
ENSG00000184277,0.02852789436665721,0.31852352826845826,-0.06295587543084291
ENSG00000184281,0.3543410872319661,0.893094114620783,-0.038892407796624034
ENSG00000184292,0.017294794483764885,0.2521236768135933,0.16323263134950944
ENSG00000184293,0.372628551630678,0.893094114620783,-0.0375706692248541
ENSG00000184302,0.7884424360156889,0.940771207195822,0.0014768183249107799
ENSG00000184304,0.021800800117191033,0.28180491624353526,-0.27957587060499905
ENSG00000184305,0.07316870711612027,0.48557007454758827,-0.05974885961636737
ENSG00000184307,0.01362734791543524,0.2261054989949081,-0.07158150701731573
ENSG00000184313,0.5736832733038886,0.893094114620783,0.028193959941227746
ENSG00000184330,0.07889169769342663,0.5018118476376925,0.08824826356306012
ENSG00000184343,0.09142931398953878,0.5335017372835066,-0.08787799933703669
ENSG00000184344,0.36341750981729803,0.893094114620783,0.04049669228382416
ENSG00000184345,0.748764189901213,0.924493690640972,-0.03250507291349584
ENSG00000184347,0.9792830364452908,0.9998072776424252,0.012211846159093459
ENSG00000184349,0.019888518089360773,0.2703030413054032,-0.16539762878301006
ENSG00000184350,0.5855311056433746,0.893094114620783,0.022500254797006947
ENSG00000184351,0.55033449095956,0.893094114620783,0.021059512010458355
ENSG00000184357,0.6095613493008174,0.893094114620783,-0.033729636481239327
ENSG00000184361,0.6095613493008174,0.893094114620783,-0.032858776996441436
ENSG00000184363,0.924143898007241,0.9855428419861251,-0.022573769950244574
ENSG00000184368,3.116713413595174e-10,9.651793574744198e-07,-0.891130478570768
ENSG00000184371,0.5050874800546858,0.893094114620783,-0.06206134083091981
ENSG00000184374,0.5274635401923757,0.893094114620783,0.017128683842191805
ENSG00000184378,0.34542722966430206,0.893094114620783,-0.042683238724092576
ENSG00000184381,0.016110895787096922,0.24690275250957477,-0.07228411126758916
ENSG00000184384,0.0007131645659774423,0.05694152809935913,-0.16983084093389902
ENSG00000184385,0.6841338969130957,0.8994609746684639,0.05205885137119481
ENSG00000184388,0.8017971870653839,0.9464433293914813,0.007755576486116711
ENSG00000184389,0.9792830364452908,0.9998072776424252,-0.04159197794993075
ENSG00000184394,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184402,0.8421952185091911,0.9611058855641068,-0.010786886404426165
ENSG00000184408,0.3819828610863055,0.893094114620783,0.01994463944592249
ENSG00000184428,0.3195263848210449,0.8800067598727227,-0.054755031077981846
ENSG00000184432,0.45140183280969504,0.893094114620783,0.1267399334280308
ENSG00000184434,0.4308784241951218,0.893094114620783,0.07641176525694675
ENSG00000184436,0.18537617773988324,0.7223932632848088,-0.05487936031735206
ENSG00000184441,0.7097403221531673,0.9075323443328782,-0.005034246378539021
ENSG00000184445,0.2568253980212012,0.8152485818721026,-0.04526916992781977
ENSG00000184451,0.42081897260736734,0.893094114620783,-0.04660676589877122
ENSG00000184454,0.008289189293695329,0.18150394031725303,0.13465344118451059
ENSG00000184459,0.9792830364452908,0.9998072776424252,-0.011221593642134757
ENSG00000184465,0.051464806469673635,0.4166679149379459,-0.07911412485559498
ENSG00000184470,0.10930018995055023,0.5767660339953877,-0.060618023387900455
ENSG00000184471,0.696893943099878,0.9020940764665814,-0.05785204384022878
ENSG00000184478,0.1797034370668139,0.7132694785344427,-0.040260436201847945
ENSG00000184481,0.45661146935337094,0.893094114620783,-0.020762466891786603
ENSG00000184486,0.041937191514878555,0.3821326057434972,0.13270541458314264
ENSG00000184489,0.8966899639775003,0.979100467451301,-0.0339277033304391
ENSG00000184492,0.12549798020318098,0.6114817859866163,-0.1772895511484344
ENSG00000184497,0.2792565739679035,0.8414768393368401,-0.021537164401399033
ENSG00000184500,0.0011010472108342194,0.06919765214762116,-0.17880093627204657
ENSG00000184502,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184507,0.9930936556061889,1.0,0.020239876474440446
ENSG00000184508,0.027292863440070498,0.31109606640434456,-0.05657699297867632
ENSG00000184515,0.06033518834151567,0.44837711528049573,-0.09658560466327043
ENSG00000184517,0.13201872977430248,0.6300063434201435,0.04539961857555136
ENSG00000184524,0.30298403217336345,0.864315878067915,-0.06831306480403818
ENSG00000184530,0.5974913149578003,0.893094114620783,-0.048886024290118485
ENSG00000184544,0.2222807962491984,0.7740549334444976,0.10452479609365813
ENSG00000184545,0.22890904249253075,0.7832334888535767,-0.05910838963859906
ENSG00000184557,0.7226697427551281,0.9136900847787635,-0.08300163280256051
ENSG00000184560,0.7751495771082679,0.9348673059844486,-0.05688727674518177
ENSG00000184564,0.8017971870653839,0.9464433293914813,-0.017891683484042544
ENSG00000184566,0.7884424360156889,0.940771207195822,0.0054619950477546525
ENSG00000184571,0.7226697427551281,0.9136900847787635,-0.000920521684793584
ENSG00000184574,0.002823276594879614,0.10664280722435954,-0.05924223988037222
ENSG00000184575,0.8489690359419948,0.9662090856994363,-0.015173130635114393
ENSG00000184584,0.4886230286895977,0.893094114620783,-0.03488509090967207
ENSG00000184588,0.12126877223690058,0.6012145843420416,0.08238269973938368
ENSG00000184599,0.924143898007241,0.9855428419861251,-0.05224653194018496
ENSG00000184601,0.209439034922428,0.756244637216779,0.06018220145189209
ENSG00000184602,0.023871134132462366,0.29368133380048406,-0.11182119479102692
ENSG00000184608,0.5974913149578003,0.893094114620783,0.013964730139128835
ENSG00000184611,0.8152100980744602,0.950935878656287,-0.014141348258015581
ENSG00000184613,0.0005894932234866382,0.05163127010962262,-0.2995621700914334
ENSG00000184619,0.23567679397058905,0.7914614564364747,-0.10937773388858364
ENSG00000184634,0.07598625541965419,0.4938366217537262,0.11248602525141566
ENSG00000184635,0.4618805368809181,0.893094114620783,0.03540674002799302
ENSG00000184640,0.035421162161326826,0.3542758001654995,-0.1335883555385989
ENSG00000184647,0.9654786243041334,0.99669799644512,0.007545653765176823
ENSG00000184650,0.8017971870653839,0.9464433293914813,-0.03715183675518822
ENSG00000184659,0.7097403221531673,0.9075323443328782,0.03655678520251716
ENSG00000184661,0.8152066398125658,0.950935878656287,-0.003542537711456149
ENSG00000184672,0.646403549318713,0.893094114620783,-0.04649960003792402
ENSG00000184675,0.10552078691725644,0.5680225623041536,0.04142817289697141
ENSG00000184677,0.15322624939464494,0.6663113382652789,-0.10631721938646244
ENSG00000184678,0.006070868359613061,0.15713581954091,-0.14821425093469848
ENSG00000184697,0.7884424360156889,0.940771207195822,-0.02116589794565172
ENSG00000184698,0.910405520748208,0.9822230024147954,0.022024413226622342
ENSG00000184702,0.03856799499286877,0.3664508925960608,-0.13595716591047435
ENSG00000184708,0.01573505086588313,0.24217008530009337,0.06723523290295635
ENSG00000184709,0.5736832733038886,0.893094114620783,-0.0835252094284695
ENSG00000184716,0.36341750981729803,0.893094114620783,-0.008380505002093043
ENSG00000184719,0.5050874800546858,0.893094114620783,0.018936731915986417
ENSG00000184724,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184730,0.9379049390508493,0.9885704576021581,-0.03295264892785412
ENSG00000184731,0.23567679397058905,0.7914614564364747,0.0722814357828548
ENSG00000184735,0.14829857987704162,0.6572442164362614,-0.03667255468714735
ENSG00000184743,0.06778993707104211,0.46964409103787647,0.05745946132864355
ENSG00000184752,0.7226697427551281,0.9136900847787635,-0.010708059943272896
ENSG00000184761,0.8557597204883555,0.9662090856994363,-0.03192250800089597
ENSG00000184785,0.8286773856754452,0.956123803916301,-0.00582444779825947
ENSG00000184786,0.2792565739679035,0.8414768393368401,-0.008320699491845792
ENSG00000184787,0.09480191007584501,0.5409498303946118,-0.15403114494286782
ENSG00000184788,0.06274073974493227,0.4542626539147526,0.059540694614422074
ENSG00000184792,0.40598219108887945,0.893094114620783,0.025617787364437605
ENSG00000184809,0.05800659939765267,0.4402023659872626,0.10414292957609939
ENSG00000184811,0.09827346693683402,0.5503999688730705,-0.18442685571618547
ENSG00000184814,0.3280150916306126,0.8872656786651615,0.04021690464635821
ENSG00000184828,1.0,1.0,-7.15834594410012e-06
ENSG00000184831,0.48322182757528087,0.893094114620783,-0.019175236061924276
ENSG00000184838,0.16873111941396302,0.6945820055252911,-0.11116393857685308
ENSG00000184840,0.8761830573619392,0.9739989734767273,-0.023420182861316103
ENSG00000184845,0.7751495771082679,0.9348673059844486,-0.020530883655860338
ENSG00000184856,0.9516845509972259,0.992812235820995,-0.04415029794219789
ENSG00000184857,0.7884424360156889,0.940771207195822,0.018888337271179653
ENSG00000184860,0.07888599109676926,0.5018118476376925,0.05943994096859654
ENSG00000184863,0.5050712462252023,0.893094114620783,0.0437942817716977
ENSG00000184867,0.01898852044073278,0.2647948870080314,-0.11714329538371221
ENSG00000184887,0.0022465392146462193,0.09652993820712273,-0.09023944882666679
ENSG00000184895,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184897,0.008718590786981943,0.18564600689589625,-0.4359728438691893
ENSG00000184898,0.6526200446951855,0.893094114620783,0.06564930146473197
ENSG00000184900,0.8354271335030523,0.9611058855641068,-0.03451769339482236
ENSG00000184903,0.08497364290293385,0.5174929467701499,-0.05074028024076777
ENSG00000184905,0.48322182757528087,0.893094114620783,0.03772070460613845
ENSG00000184908,0.55033449095956,0.893094114620783,-0.033996819876994676
ENSG00000184911,0.007874121014511395,0.1784808226676579,-0.12357744480887188
ENSG00000184916,0.1853845565057498,0.7223932632848088,0.04428294043398963
ENSG00000184922,0.008270739501476951,0.18150394031725303,0.1022018555015137
ENSG00000184923,0.09480191007584501,0.5409498303946118,0.09140018255675005
ENSG00000184924,0.9930935239810823,1.0,-0.011174806107930205
ENSG00000184925,0.7619222882235865,0.9300656250790774,-0.0007050441079035815
ENSG00000184933,0.12549798020318098,0.6114817859866163,-0.12931032746404017
ENSG00000184937,0.7097403221531673,0.9075323443328782,0.004884341337175732
ENSG00000184939,0.6588673270827565,0.893094114620783,0.059585491230291256
ENSG00000184945,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000184949,0.41089873440683633,0.893094114620783,-0.05759376865041404
ENSG00000184954,0.8830130239304063,0.9739989734767273,-0.01817451930329065
ENSG00000184956,0.1853845565057498,0.7223932632848088,-0.07366238320643048
ENSG00000184967,0.010399579861518717,0.20122141536507632,-0.0897820269560661
ENSG00000184979,0.08815383946897591,0.5255651416635658,0.028168736446702123
ENSG00000184983,0.016110895787096922,0.24690275250957477,-0.07970462545220904
ENSG00000184984,0.15322624939464494,0.6663113382652789,0.042485640023705945
ENSG00000184985,0.3819828610863055,0.893094114620783,0.05470163120570956
ENSG00000184986,0.13882208038242344,0.6391587140066105,-0.06816665460048225
ENSG00000184988,0.21900991770478284,0.7740549334444976,-0.027095679589243825
ENSG00000184990,0.3498615101390188,0.893094114620783,-0.06257682359663387
ENSG00000184991,0.24963420779974987,0.8071363322513354,0.03767558014771323
ENSG00000184992,0.02610704929069935,0.30528442090023683,-0.05759916453246017
ENSG00000184995,0.39147981995818903,0.893094114620783,0.06826409128522021
ENSG00000184999,0.2568253980212012,0.8152485818721026,-0.10771458834434748
ENSG00000185000,0.010660202872129506,0.2023487606470075,-0.13689356146608855
ENSG00000185002,0.4410759861951786,0.893094114620783,0.025113018856387236
ENSG00000185008,0.8421952185091911,0.9611058855641068,-0.016386706722582186
ENSG00000185009,0.09142931398953878,0.5335017372835066,0.08828532736712624
ENSG00000185010,0.19119742867491685,0.7298260715091583,0.03547052159997209
ENSG00000185013,0.5162126425560465,0.893094114620783,-0.012886199307894154
ENSG00000185015,0.11318582975011413,0.585581342340835,-0.04713292949748554
ENSG00000185019,0.03697151790711806,0.3608510037962862,0.04616920661994943
ENSG00000185022,0.24258491623646217,0.7981535283776139,0.030219666969785335
ENSG00000185024,0.855754282459985,0.9662090856994363,0.01204116213094632
ENSG00000185028,0.5736832733038886,0.893094114620783,0.019515855576951475
ENSG00000185033,0.0037347755407237094,0.12304042064443498,-0.13328306110969723
ENSG00000185038,0.8830130239304063,0.9739989734767273,-0.019181629482322465
ENSG00000185040,0.10184581757175079,0.5589980277026529,-0.04868218302858751
ENSG00000185043,0.23910430437842567,0.7981535283776139,-0.14727674300100013
ENSG00000185046,0.8693669741268368,0.970302617151989,-0.02373214985601117
ENSG00000185049,0.8017971870653839,0.9464433293914813,0.006842314073861246
ENSG00000185052,3.134047047186798e-05,0.01141820249838518,-0.25668775056307885
ENSG00000185053,0.372628551630678,0.893094114620783,0.03181628944585025
ENSG00000185055,0.1741527478431859,0.7038024219557536,0.035020415170792185
ENSG00000185056,0.5050874800546858,0.893094114620783,-0.07997053687255351
ENSG00000185065,0.6340202390977074,0.893094114620783,-0.03733427742220866
ENSG00000185069,0.9930936556061889,1.0,0.011124353211419082
ENSG00000185070,0.41089873440683633,0.893094114620783,0.08217175587144097
ENSG00000185085,0.09827346693683402,0.5503999688730705,0.03447019441311486
ENSG00000185088,0.4566200503980935,0.893094114620783,-0.004021247945812649
ENSG00000185090,0.14350796570949984,0.647900432503943,-0.0590396464301727
ENSG00000185100,0.965477966770067,0.99669799644512,-0.002586529298069581
ENSG00000185101,0.0006908417822672904,0.05619408155759545,-0.23563844191821307
ENSG00000185104,0.4724763862143361,0.893094114620783,-0.022745806579436874
ENSG00000185105,0.372628551630678,0.893094114620783,0.05911531700174888
ENSG00000185112,0.0494220027000297,0.4101988659240141,0.06231431778439255
ENSG00000185115,0.010143216262104814,0.19699220416854588,-0.09487313258117719
ENSG00000185122,0.3819556437876058,0.893094114620783,-0.049711020015473506
ENSG00000185127,0.36341750981729803,0.893094114620783,-0.02760924861517831
ENSG00000185129,0.965477966770067,0.99669799644512,0.0006726329151255198
ENSG00000185130,0.007480027701157544,0.1740722495886663,-0.2041583894656408
ENSG00000185133,0.8286773856754452,0.956123803916301,-0.03330192233129237
ENSG00000185149,0.748764189901213,0.924493690640972,0.009621974850304645
ENSG00000185155,0.9379049390508493,0.9885704576021581,0.012842781465981447
ENSG00000185156,0.2222807962491984,0.7740549334444976,0.0919386517326996
ENSG00000185158,0.883010810316506,0.9739989734767273,0.015296166257031639
ENSG00000185163,0.4011007637668652,0.893094114620783,-0.026146990602704003
ENSG00000185164,0.0003278857400765755,0.03821367274467724,-0.2161793873453724
ENSG00000185168,0.2289001706152649,0.7832334888535767,-0.056877552094350366
ENSG00000185176,0.9516845509972259,0.992812235820995,-0.020626570462401034
ENSG00000185177,0.8286773856754452,0.956123803916301,-0.007705085660026736
ENSG00000185186,0.8286773856754452,0.956123803916301,0.011307756223980923
ENSG00000185187,0.01573505086588313,0.24217008530009337,-0.18679740836398762
ENSG00000185189,0.1557244249057303,0.6752107652553192,-0.039649284968046435
ENSG00000185198,0.09480191007584501,0.5409498303946118,-0.09870947558717152
ENSG00000185201,0.1825192721370421,0.7223932632848088,-0.0871975370551635
ENSG00000185203,0.03856799499286877,0.3664508925960608,0.1852033527517147
ENSG00000185215,0.3962185536965236,0.893094114620783,0.06033298872473357
ENSG00000185219,0.6217319241100352,0.893094114620783,0.026049677159878992
ENSG00000185220,0.494089943903643,0.893094114620783,0.01929669459299773
ENSG00000185222,0.5050874800546858,0.893094114620783,0.01789896184120807
ENSG00000185231,0.4410759861951786,0.893094114620783,-0.038826227602006644
ENSG00000185236,0.10930018995055023,0.5767660339953877,-0.10319438784599663
ENSG00000185238,0.677781461344821,0.8994609746684639,0.0013863480112784592
ENSG00000185245,0.008289189293695329,0.18150394031725303,-0.0581423719826382
ENSG00000185246,0.7097403221531673,0.9075323443328782,0.017769793140745914
ENSG00000185247,0.7751495771082679,0.9348673059844486,0.011361666448175082
ENSG00000185250,0.22890904249253075,0.7832334888535767,-0.030586111673809764
ENSG00000185252,0.06274073974493227,0.4542626539147526,-0.0441272417285597
ENSG00000185261,0.34542722966430206,0.893094114620783,0.017262485530809897
ENSG00000185262,0.004402257586670225,0.1351698850354728,-0.3141348136739821
ENSG00000185264,0.40111871445160496,0.893094114620783,0.019162077232247537
ENSG00000185267,0.06274073974493227,0.4542626539147526,-0.049881732756577625
ENSG00000185269,0.6340202390977074,0.893094114620783,-0.04929192141340203
ENSG00000185271,0.0018861552120462677,0.08863167662187767,-0.08534889234464818
ENSG00000185272,0.3280150916306126,0.8872656786651615,0.04218087196306389
ENSG00000185274,0.8421952185091911,0.9611058855641068,-0.0066569493349745695
ENSG00000185278,0.7356788423848883,0.9197576622526338,0.03778480990447395
ENSG00000185290,0.1342696024265281,0.6300063434201435,0.10316845969023401
ENSG00000185291,0.03251229941249443,0.3388735852823922,0.05572583439392383
ENSG00000185294,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000185298,0.48321348899704675,0.893094114620783,0.017800833763405688
ENSG00000185303,0.04555220949929296,0.39593344884559867,-0.1464290904993532
ENSG00000185304,0.022815572002900245,0.2861351241497657,-0.3756402120606139
ENSG00000185305,0.12982628978151767,0.6211232391831493,-0.0309805798969544
ENSG00000185306,0.5974913149578003,0.893094114620783,-0.07711078734023155
ENSG00000185313,0.5388381845957019,0.893094114620783,0.0206304318424038
ENSG00000185324,0.24963420779974987,0.8071363322513354,-0.0799442725939356
ENSG00000185332,0.4308784241951218,0.893094114620783,-0.043035062229425027
ENSG00000185338,0.7884424360156889,0.940771207195822,-0.0009903942711751855
ENSG00000185339,0.12128296055023632,0.6012145843420416,0.09489981089185821
ENSG00000185340,0.022815572002900245,0.2861351241497657,-0.1326895479682157
ENSG00000185344,0.10552078691725644,0.5680225623041536,0.04566421766433391
ENSG00000185345,0.39147981995818903,0.893094114620783,-0.04103116586238832
ENSG00000185347,0.07598625541965419,0.4938366217537262,-0.07226734250825122
ENSG00000185352,0.9379049390508493,0.9885704576021581,-0.018488234538004928
ENSG00000185359,0.755325337823598,0.9300656250790774,0.005124958929007551
ENSG00000185361,0.3237433902040727,0.8872656786651615,0.013710306472820556
ENSG00000185372,0.7619222882235865,0.9300656250790774,0.0011118900515724509
ENSG00000185379,0.6340137751074497,0.893094114620783,-0.009014391211589697
ENSG00000185385,0.4308784241951218,0.893094114620783,-0.06800664800420661
ENSG00000185386,0.09480191007584501,0.5409498303946118,-0.04507765998444621
ENSG00000185404,0.9104021198700446,0.9822230024147954,0.05577913284110628
ENSG00000185414,0.03046258177914862,0.3301763082587471,0.05309790542750354
ENSG00000185418,0.1660601911707652,0.6941322395110419,-0.015011276267500036
ENSG00000185420,0.34542722966430206,0.893094114620783,-0.025562400872085556
ENSG00000185432,0.8084930289092023,0.950935878656287,0.02445934796619468
ENSG00000185433,0.209439034922428,0.756244637216779,-0.10026420708479994
ENSG00000185436,0.5162126425560465,0.893094114620783,0.016154347075978265
ENSG00000185437,0.10552078691725644,0.5680225623041536,-0.14114174223676362
ENSG00000185442,0.5736832733038886,0.893094114620783,-0.007664115450716104
ENSG00000185448,0.9792830364452908,0.9998072776424252,-0.015297789067038313
ENSG00000185453,0.019888518089360773,0.2703030413054032,-0.0583059681129775
ENSG00000185467,0.24963420779974987,0.8071363322513354,-0.10806940190578533
ENSG00000185475,0.5050712462252023,0.893094114620783,0.0012865941280416381
ENSG00000185477,0.0019417560096496708,0.09085049028927637,0.41941013492765306
ENSG00000185479,0.7619222882235865,0.9300656250790774,0.008952936359103414
ENSG00000185480,0.42081897260736734,0.893094114620783,0.015111201799432934
ENSG00000185482,0.5855311056433746,0.893094114620783,-0.054667949502327756
ENSG00000185483,0.017294794483764885,0.2521236768135933,0.15789297091076854
ENSG00000185499,0.6714634012265954,0.893094114620783,-0.02088600645840057
ENSG00000185504,0.03394687522059279,0.3467059541080802,-0.13689058913751526
ENSG00000185507,0.21900991770478284,0.7740549334444976,-0.061992768088680955
ENSG00000185513,0.5106261665711832,0.893094114620783,0.004998521963535718
ENSG00000185515,0.03181304934351331,0.3378388584941404,-0.058706681722403384
ENSG00000185518,0.7619222882235865,0.9300656250790774,-0.0759948659869308
ENSG00000185519,0.009175792999403878,0.19016085348429976,0.18837088737020338
ENSG00000185522,0.19413667365395026,0.7382870292069392,-0.042299539120083204
ENSG00000185523,0.2792565739679035,0.8414768393368401,-0.08821465086170874
ENSG00000185527,0.19118050895681404,0.7298260715091583,-0.034996879989458
ENSG00000185532,0.9654786243041334,0.99669799644512,-0.0030029180952361257
ENSG00000185551,0.21579112478612783,0.7666030985826429,0.07066051609555257
ENSG00000185559,0.29493025995299627,0.857132418572339,-0.08908896830296156
ENSG00000185561,0.023871134132462366,0.29368133380048406,0.06925474744135897
ENSG00000185565,0.41089873440683633,0.893094114620783,-0.04279443955856155
ENSG00000185567,0.04371314983512984,0.3899554755354021,-0.0948551287424786
ENSG00000185585,0.09827346693683402,0.5503999688730705,-0.05615378282121754
ENSG00000185591,0.19119742867491685,0.7298260715091583,0.06652505064118465
ENSG00000185594,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000185608,0.027900021829729393,0.3169333839751224,-0.04231558251387184
ENSG00000185610,0.924143898007241,0.9855428419861251,-0.01412109799080178
ENSG00000185614,0.06778993707104211,0.46964409103787647,-0.07738639431391149
ENSG00000185615,0.6841338969130957,0.8994609746684639,-0.006193566603373176
ENSG00000185619,0.19119742867491685,0.7298260715091583,0.03978908414698832
ENSG00000185621,0.21579112478612783,0.7666030985826429,-0.030507094837310483
ENSG00000185624,0.6651447394039574,0.893094114620783,-0.05058299363329732
ENSG00000185627,0.9585792486616351,0.99669799644512,0.0029284496115948716
ENSG00000185630,0.021800800117191033,0.28180491624353526,-0.0628707566536944
ENSG00000185633,0.0005529215005973011,0.0496312870774244,-0.3272495300889595
ENSG00000185634,0.56195027887719,0.893094114620783,0.018768246358115664
ENSG00000185640,0.5050874800546858,0.893094114620783,-0.07458784031786404
ENSG00000185650,0.9172669078954531,0.9855428419861251,-0.05254224863612497
ENSG00000185651,0.7751495771082679,0.9348673059844486,-0.008403004956832556
ENSG00000185652,0.1797034370668139,0.7132694785344427,0.0834083662256311
ENSG00000185658,0.5162126425560465,0.893094114620783,-0.004793381656028945
ENSG00000185662,0.6095613493008174,0.893094114620783,-0.0455858220679646
ENSG00000185664,0.8898451796808025,0.979100467451301,0.005364968403886707
ENSG00000185666,0.0704372125908512,0.47693352364147334,-0.07572547368986485
ENSG00000185668,1.0,1.0,0.012862292908615371
ENSG00000185669,0.004647702847254552,0.1389663151329111,0.16761314804911198
ENSG00000185670,0.4618805368809181,0.893094114620783,-0.0009087193915473492
ENSG00000185674,0.4410759861951786,0.893094114620783,-0.09117408402406911
ENSG00000185681,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000185686,0.8966938798436479,0.979100467451301,-0.053584381550164754
ENSG00000185689,0.29493025995299627,0.857132418572339,0.048095406979630204
ENSG00000185697,0.924143898007241,0.9855428419861251,-0.03185434241506467
ENSG00000185716,0.10930018995055023,0.5767660339953877,-0.04322749349088304
ENSG00000185721,0.8017934881886061,0.9464433293914813,-0.008419797702671282
ENSG00000185722,0.9930936556061889,1.0,-0.01041126064808396
ENSG00000185728,0.855754282459985,0.9662090856994363,-0.004008063790111412
