Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSG00000196872	0.843007673391253	1.7976166945691047e-4	0.025110684100722556	0.9213299915306966	NA	NA
ENSG00000139547	0.8438263731877322	1.797565697252633e-4	0.02511076177221526	0.9212804499163664	NA	NA
ENSG00000163655	1.4558228594326355	1.7973231435251078e-4	0.02506271912676432	0.9402199084871302	NA	NA
ENSG00000100024	0.08119604870815786	1.7959044062022895e-4	0.0251753320603654	0.915280710488241	NA	NA
ENSG00000157927	0.08099387600735888	1.7947853073802404e-4	0.02517533158993853	0.9152917099002379	NA	NA
ENSG00000164485	0.08066714523444585	1.7938560646016925e-4	0.025175330793277093	0.9153095431644642	NA	NA
ENSG00000130881	0.08096382142863635	1.7882695464732025e-4	0.02517532413667907	0.9152933473525448	NA	NA
ENSG00000169045	1.259520548159244	1.780135242388916e-4	0.025078503473776156	0.9387077868497454	NA	NA
ENSG00000089685	1.4557856697490212	1.7763242100227639e-4	0.0250633301015061	0.9405971298710962	NA	NA
ENSG00000112511	2.0686299177917653	1.7759359846623846e-4	0.025014299609881604	0.9500714471069736	NA	NA
ENSG00000126249	2.0686413531174184	1.7733227358752843e-4	0.025014474639014753	0.9500319155765192	NA	NA
ENSG00000188243	2.068001343080034	1.7730394042270034e-4	0.02501446787493742	0.9500430414603456	NA	NA
ENSG00000133195	7.163926497228593	1.769128003132537e-4	0.02462849649255083	0.9732516663491139	0.996934674915624	FALSE
ENSG00000203907	0.4274639505773798	1.7662326381864382e-4	0.025145434602678873	0.8966763618029496	NA	NA
ENSG00000176907	1.2597744985931343	1.761536001305242e-4	0.025078186749330274	0.9384777139405638	NA	NA
ENSG00000170027	24.207987890327647	1.7567082385654888e-4	0.02350803051336483	0.8614763874999576	0.9928838668781954	FALSE
ENSG00000137547	7.97340807701555	1.746007178938848e-4	0.024569887183150087	0.9737237803199403	0.996934674915624	FALSE
ENSG00000109118	1.258790690618884	1.745265398578447e-4	0.02507793573031557	0.9384315779685408	NA	NA
ENSG00000185291	0.6471380447641385	1.7327328315514106e-4	0.02512658838035223	0.9141070169083452	NA	NA
ENSG00000134146	0.6470602310619369	1.7324504975687715e-4	0.025126587703877407	0.9141264547724199	NA	NA
ENSG00000065371	0.6470481895631518	1.7276575940349003e-4	0.025126583014556635	0.9143788864887524	NA	NA
ENSG00000245648	0.6472566259515532	1.7257220376132383e-4	0.02512658221890107	0.9144682531683381	NA	NA
ENSG00000176971	4.817222674058354	1.7198225685749e-4	0.024821774610463324	0.9763891915280256	NA	NA
ENSG00000104320	3.488902956426441	1.7074857628676145e-4	0.02490457983156739	0.960320304252335	NA	NA
ENSG00000100722	1.8714013997407812	1.7063745210788342e-4	0.025029640118534976	0.9497633043184819	NA	NA
ENSG00000162576	2.9018570542995374	1.704128510047084e-4	0.024952775623492327	0.9620015072280088	NA	NA
ENSG00000172071	1.871795837961526	1.7040536598335123e-4	0.025029826562791624	0.9498022549774056	NA	NA
ENSG00000143375	1.8713007739733158	1.7038775192435964e-4	0.02503008672566365	0.9497667700039777	NA	NA
ENSG00000166575	1.8714344884542764	1.7021239967303793e-4	0.025030086479301484	0.9498182886350084	NA	NA
ENSG00000185640	4.593079555213422	1.702091255271589e-4	0.025130407957630604	0.9121513990090928	NA	NA
ENSG00000119899	1.8712451647913466	1.6903794759927826e-4	0.02503119950662734	0.9499695742399552	NA	NA
ENSG00000169299	4.7960818479641585	1.682000841136213e-4	0.02480747920226151	0.8672177362085404	NA	NA
ENSG00000036530	0.059595716088868156	1.6798013368830712e-4	0.0251769264767294	0.913938067632724	NA	NA
ENSG00000260236	0.04759333600813912	1.6671804111553e-4	0.025176883808357815	0.9309778319682334	NA	NA
ENSG00000102898	3.097135977062778	1.6639650659938855e-4	0.024934663393636432	0.9613136888216007	NA	NA
ENSG00000155393	1.0639364439230343	1.6517165457227755e-4	0.02509301659577884	0.935679129856757	NA	NA
ENSG00000182685	1.0640108353535067	1.6511731479771296e-4	0.025093016440592565	0.9357000379063586	NA	NA
ENSG00000172530	1.0640306747663064	1.6510253035313275e-4	0.02509301639859612	0.9357057264100892	NA	NA
ENSG00000072501	1.0633873702957302	1.6499145418001916e-4	0.025092956903570243	0.9357726036596754	NA	NA
ENSG00000161513	1.0641954565923895	1.6498157184327623e-4	0.025093016054948566	0.935752267223625	NA	NA
ENSG00000133265	1.064703583799555	1.6497392733686773e-4	0.025093197673063197	0.9356813775149242	NA	NA
ENSG00000116661	1.0635027081463408	1.6490829833125912e-4	0.025092956655363426	0.9358045882904218	NA	NA
ENSG00000244625	1.0635946510387297	1.6484129431335463e-4	0.02509295645636168	0.9358303603793218	NA	NA
ENSG00000151806	1.0634283167158685	1.6483651922473953e-4	0.02509295564903927	0.9358326818212367	NA	NA
ENSG00000123600	1.062736303723925	1.6465956017840862e-4	0.025092950903222878	0.9359033266959484	NA	NA
ENSG00000235989	1.0630971368409343	1.6463760174533341e-4	0.025092952359404088	0.9359108436619592	NA	NA
ENSG00000157184	1.0632711450704466	1.6452197310104177e-4	0.025092952075621514	0.9359552830579978	NA	NA
ENSG00000140511	1.0637785368235073	1.6447748232541223e-4	0.025093202157847817	0.9358718832868207	NA	NA
ENSG00000037042	1.0633514295749649	1.643001205621459e-4	0.02509313584378925	0.9359676837682509	NA	NA
ENSG00000104432	1.062357510283864	1.6384640662569163e-4	0.025093194547868153	0.9361197934473207	NA	NA
ENSG00000100124	2.0460517941908285	1.6229534777543797e-4	0.02501626424810859	0.9431001786917136	NA	NA
ENSG00000159352	3.096977696460823	1.6201388870916428e-4	0.024934782115680048	0.9612793637753316	NA	NA
ENSG00000184163	0.04699326590858452	1.6045205108082715e-4	0.025176821470867992	0.9309778319682334	NA	NA
ENSG00000160256	0.44990484450694684	1.6003789630625388e-4	0.025142436999412293	0.9077887497902333	NA	NA
ENSG00000103494	0.45036809080610096	1.5993033435596836e-4	0.025142435423558235	0.9077878557093509	NA	NA
ENSG00000250604	0.4506169475040407	1.598630190252112e-4	0.02514243449305279	0.9077873758096563	NA	NA
ENSG00000111885	3.5124291590450625	1.59707395396088e-4	0.024903104428558906	0.9654464085781701	NA	NA
ENSG00000205078	0.14151822928161215	1.593579334230209e-4	0.025174803924126826	0.8929764820772839	NA	NA
ENSG00000277258	3.5126087842553915	1.591769118142795e-4	0.02490322420174716	0.9655543428140798	NA	NA
ENSG00000122367	0.8664606018070605	1.5897778331408336e-4	0.025108600064899702	0.9323482934221619	NA	NA
ENSG00000131797	0.866801149829459	1.5893780993954905e-4	0.025108601186369886	0.932363949681725	NA	NA
ENSG00000104980	0.8665925835740196	1.5883290046194074e-4	0.025108599331991274	0.932409882945015	NA	NA
ENSG00000105516	0.8665285249524501	1.5880956542520274e-4	0.025108598843998454	0.9324201654819775	NA	NA
ENSG00000235453	0.8667339347737958	1.586615135556149e-4	0.02510859849331773	0.9324827199414385	NA	NA
ENSG00000231312	0.8662407753015178	1.586441467895795e-4	0.025108596200739006	0.9324921838550186	NA	NA
ENSG00000186868	0.8659892406858337	1.5863410358529607e-4	0.025108595015965855	0.9324974269639826	NA	NA
ENSG00000152061	1.477945860078914	1.5551480275396385e-4	0.025060661690662654	0.9485444759748849	NA	NA
ENSG00000082458	2.6794245045573764	1.5538183966666073e-4	0.024966866756259365	0.956416226276323	NA	NA
ENSG00000215256	1.4786638267340468	1.551239820720409e-4	0.02506074010157385	0.9486410785559191	NA	NA
ENSG00000091137	0.05818536852582817	1.5477159045354099e-4	0.025176033011149356	0.9337184133514275	NA	NA
ENSG00000102109	0.05816327735975947	1.547215565251175e-4	0.025176032513104633	0.933720072686258	NA	NA
ENSG00000164241	0.05816327735975947	1.54721556432694e-4	0.025176032513103783	0.9337200726862585	NA	NA
ENSG00000100336	0.05779719041397263	1.5456546051447747e-4	0.02517603046112512	0.9337476618212536	NA	NA
ENSG00000163879	0.057764282733058295	1.5452309594050126e-4	0.025176030016426383	0.9337501502879756	NA	NA
ENSG00000136861	2.091408616868966	1.5445262120973607e-4	0.025012197704543947	0.9568594293428052	NA	NA
ENSG00000113273	0.05834716314453703	1.5443195965159575e-4	0.025176028884303724	0.9337062794440607	NA	NA
ENSG00000164615	8.214525815243139	1.544026147130103e-4	0.02455149675411581	0.9792937605739955	0.996934674915624	FALSE
ENSG00000114850	2.0913440806305656	1.543572505770063e-4	0.02501219627752705	0.9568862070420258	NA	NA
ENSG00000236834	0.05754034189770299	1.5428253393668328e-4	0.025176027431300534	0.933767121983045	NA	NA
ENSG00000152705	0.05779808951723285	1.540889044613307e-4	0.025176025386350845	0.9337475938510863	NA	NA
ENSG00000214226	0.0583930801793278	1.5405921678622608e-4	0.025176024524612577	0.9337028419303559	NA	NA
ENSG00000132382	1.6772233596262223	1.5390558268434142e-4	0.025045663826566096	0.9490953657979871	NA	NA
ENSG00000247570	0.05779719041397263	1.5390519158174377e-4	0.025176023142112917	0.933747661821254	NA	NA
ENSG00000130222	0.058347898598642124	1.5382497770507366e-4	0.0251760220565776	0.9337062243642286	NA	NA
ENSG00000270673	0.058287766159222126	1.5381657099519167e-4	0.025176022128389198	0.933710730090529	NA	NA
ENSG00000243955	0.05791701757718079	1.5379718565178307e-4	0.025176022545731994	0.933738612374859	NA	NA
ENSG00000179869	0.057839035937371205	1.5358620627568234e-4	0.025176020296396404	0.9337444995035774	NA	NA
ENSG00000269289	0.05793097882975999	1.535523566481748e-4	0.025176020140221553	0.9337375592155426	NA	NA
ENSG00000204613	0.0579240403772142	1.5355050898566418e-4	0.025176020111849308	0.933738082582432	NA	NA
ENSG00000233351	0.05787559354021152	1.535504554156317e-4	0.025176020030883407	0.9337417386540412	NA	NA
ENSG00000172116	0.057641610386443755	1.535079938146048e-4	0.025176019251917103	0.9337594391114423	NA	NA
ENSG00000135253	0.05814572589784315	1.5348527800221754e-4	0.025176018865501325	0.9337213914749597	NA	NA
ENSG00000060709	0.057748883517803266	1.5311753320092181e-4	0.02517601586925136	0.9337513152531284	NA	NA
ENSG00000170312	1.479159055574703	1.5301829369965056e-4	0.025061449983672445	0.9488408965114652	NA	NA
ENSG00000102924	0.05791342736784366	1.5288230388688074e-4	0.02517601298815121	0.9337388832409337	NA	NA
ENSG00000115363	0.05791342736784366	1.5288230388687047e-4	0.02517601298815121	0.9337388832409335	NA	NA
ENSG00000176401	0.0578397713914763	1.5259344371868833e-4	0.025176009995592406	0.9337444439446657	NA	NA
ENSG00000168310	6.573849781919242	1.519034743478277e-4	0.024675439544737682	0.9755484444345048	0.996934674915624	FALSE
ENSG00000135452	2.702972340003111	1.5159100986689034e-4	0.024965305694893376	0.9623688352637514	NA	NA
ENSG00000109911	2.7039913065543955	1.5142398995372547e-4	0.024965322948133275	0.9624119528920081	NA	NA
ENSG00000183579	2.7022198985552173	1.512501580854796e-4	0.02496536156947831	0.9624566836411211	NA	NA
ENSG00000165219	4.251251047480588	1.507676448415448e-4	0.024845714959928735	0.9534572001420333	NA	NA
ENSG00000120738	3.315543456613643	1.505296432110123e-4	0.024920451183875543	0.9662778532430256	NA	NA
ENSG00000260081	0.03559095592741008	1.5024674686357469e-4	0.02517669191954342	0.94804929425923945	NA	NA
ENSG00000269399	0.03559095592741008	1.5024674686357469e-4	0.02517669191954342	0.94804929425923945	NA	NA
ENSG00000131591	0.0355624815317284	1.502269720555777e-4	0.025176691664865775	0.94804929425923945	NA	NA
ENSG00000233639	0.035174771612633035	1.499864484695904e-4	0.025176688462320372	0.94804929425923945	NA	NA
ENSG00000130948	0.035174771612633035	1.4998644846959033e-4	0.025176688462320365	0.94804929425923945	NA	NA
ENSG00000213199	0.03514629721695135	1.4997129522319004e-4	0.02517668824896576	0.94804929425923945	NA	NA
ENSG00000154016	0.035132926089234455	1.4996435332597234e-4	0.02517668815030349	0.94804929425923945	NA	NA
ENSG00000145536	0.03508461919306509	1.4994027922188231e-4	0.02517668780269141	0.94804929425923945	NA	NA
ENSG00000233527	0.035082828720244257	1.4993941896497665e-4	0.025176687790088952	0.94804929425923945	NA	NA
ENSG00000122136	0.035082828720244257	1.4993941896497648e-4	0.025176687790088952	0.94804929425923945	NA	NA
ENSG00000179715	0.035082828720244257	1.4993941896497648e-4	0.025176687790088952	0.94804929425923945	NA	NA
ENSG00000151062	0.035082828720244257	1.499394189649764e-4	0.025176687790088952	0.94804929425923945	NA	NA
ENSG00000183154	0.034482758620689655	1.498413946103327e-4	0.02517668527166782	0.94804929425923945	NA	NA
ENSG00000172322	0.03475858729785599	1.498396224966468e-4	0.02517668601689606	0.94804929425923945	NA	NA
ENSG00000225342	0.03475858729785599	1.4983962249664603e-4	0.02517668601689606	0.94804929425923945	NA	NA
ENSG00000102678	0.03475858729785599	1.4983962249664576e-4	0.025176686016896054	0.94804929425923945	NA	NA
ENSG00000136694	0.03475164884531021	1.4983877306422975e-4	0.025176685990226384	0.94804929425923945	NA	NA
ENSG00000272333	0.03473011290217431	1.4983651309335175e-4	0.02517668591077048	0.94804929425923945	NA	NA
ENSG00000167216	0.03473011290217431	1.498365130933516e-4	0.02517668591077048	0.94804929425923945	NA	NA
ENSG00000157578	0.03456116174692854	1.498360195750989e-4	0.025176685440268364	0.94804929425923945	NA	NA
ENSG00000153832	0.03456188560829434	1.4983601567775364e-4	0.025176685442357037	0.94804929425923945	NA	NA
ENSG00000007038	0.03457470151307843	0.00014983519147974422	0.025176685470212814	0.94804929425923945	NA	NA
ENSG00000231971	0.03470980332191163	1.4983490344319789e-4	0.02517668584046754	0.94804929425923945	NA	NA
ENSG00000152591	0.0345918912011543	1.4983431457239803e-4	0.02517668550989455	0.94804929425923945	NA	NA
ENSG00000172554	0.03468873557153591	1.4983373859197977e-4	0.025176685771979145	0.94804929425923945	NA	NA
ENSG00000135605	0.03462479888206863	1.4983316929909472e-4	0.02517668559052755	0.94804929425923945	NA	NA
ENSG00000168229	0.034668434878288044	1.49833067439871e-4	0.025176685709910322	0.94804929425923945	NA	NA
