"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000139687",1.92939252788611,0.0266242247614703,0.228150616693751,0.116695826411937,0.907101097720154,NA
"ENSG00000139697",4.70092188618028,-0.128280376934019,0.146033026215975,-0.878434010840116,0.379708234098422,NA
"ENSG00000139714",1.01726741943684,0.0333522651949218,0.314042055603025,0.106203180751949,0.915421147346546,NA
"ENSG00000139722",1.01690843686446,-0.0981395585116874,0.313517757460375,-0.313027113062619,0.754260063294034,NA
"ENSG00000139725",0.0231548400699877,-0.138461223447451,2.92316665418631,-0.0473668592412132,0.962220841854065,NA
"ENSG00000139734",0.034758587297856,-0.208835671980058,2.92316665418631,-0.0714415894423881,0.943046310562978,NA
"ENSG00000139737",0.923899605391726,-0.0193584826939394,0.329390338131333,-0.0587706451979199,0.953134789771199,NA
"ENSG00000139746",1.01685123512206,0.0333132848557643,0.314040763167112,0.106079492737817,0.915519281753161,NA
"ENSG00000139793",2.01010605348939,0.00230213288855729,0.223470210615112,0.0103017439426068,0.991780542942025,NA
"ENSG00000139826",0.982110199286121,0.00621930987525218,0.319408546878734,0.0194713320480225,0.984465106418029,NA
"ENSG00000139832",0.427943324760225,-0.0726664792813207,0.457732270163443,-0.158753236374122,0.873863293420216,NA
"ENSG00000139835",0.99326265927538,-0.0294669543554952,0.317289324745423,-0.0928709290145139,0.926006101193695,NA
"ENSG00000139842",3.58237712817489,0.154010536574346,0.168119811658621,0.916076071314402,0.359626997270674,NA
"ENSG00000139874",0,NA,NA,NA,NA,NA
"ENSG00000139880",0.716853837948263,0.210635035636604,0.378373570617477,0.556685381838016,0.577742406282099,NA
"ENSG00000139890",0.543037476733949,0.0205936034821099,0.434561298206074,0.0473894098879101,0.962202869224024,NA
"ENSG00000139899",0.65941857808925,1.15298575579844,0.399160654952114,2.88852556356477,0.00387052566483372,NA
"ENSG00000139908",0,NA,NA,NA,NA,NA
"ENSG00000139910",0.681373197243067,-0.114843972132063,0.385232369787828,-0.298116101186707,0.765614553026306,NA
"ENSG00000139914",0,NA,NA,NA,NA,NA
"ENSG00000139921",2.36919853251119,-0.0369635877287953,0.205998745012676,-0.179435985042146,0.857595377907776,NA
"ENSG00000139946",2.35690293127354,0.177294666707583,0.207733994428104,0.853469684611219,0.393398892142659,NA
"ENSG00000139970",2.07974051660342,-0.00324265149898997,0.219984051113397,-0.0147403935993453,0.988239293421293,NA
"ENSG00000139971",0.150086468759678,-0.912580990248581,0.917236599852019,-0.994924308946908,0.31977307892381,NA
"ENSG00000139974",1.01685123512206,0.0333132848557643,0.314040763167112,0.106079492737817,0.915519281753161,NA
"ENSG00000139977",3.38398017566442,-0.134173536704706,0.172031513662486,-0.779935802738709,0.435428663271324,NA
"ENSG00000139990",1.07432597228093,-0.194730636453563,0.305021997204918,-0.638415059366161,0.523203530516247,NA
"ENSG00000139998",0.982092647824205,0.0061810104541727,0.31964586121891,0.0193370576756494,0.984572221699007,NA
"ENSG00000140006",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000140009",0,NA,NA,NA,NA,NA
"ENSG00000140022",2.03281583322292,0.033276173274657,0.222376372611179,0.149638978655524,0.881049453882545,NA
"ENSG00000140030",1.05168822554616,-0.00504467085780977,0.309064060231031,-0.0163224117810359,0.986977177906567,NA
"ENSG00000140044",0.95853164166013,0.0102627967828106,0.323375004502173,0.0317365184071971,0.974682172067822,NA
"ENSG00000140057",0,NA,NA,NA,NA,NA
"ENSG00000140090",0,NA,NA,NA,NA,NA
"ENSG00000140104",0.18540524096458,0.07420336838411,0.737644727453071,0.100594995968206,0.91987196919582,NA
"ENSG00000140105",2.86765674356372,0.0461134115837863,0.187834402707197,0.245500349878236,0.806069037296739,NA
"ENSG00000140153",1.40970685436033,-0.0690424155508754,0.267012621573118,-0.258573602791166,0.795964252636974,NA
"ENSG00000140157",4.37825685699754,-0.110430646892149,0.15118997375322,-0.730409855566211,0.465139695892732,NA
"ENSG00000140199",1.0746112291273,0.116387112802808,0.30640513021717,0.379847141333164,0.704058886621149,NA
"ENSG00000140254",2.70511161824048,-0.0156219972811556,0.193558499734078,-0.0807094356621798,0.935673032726736,NA
"ENSG00000140259",3.09691478394907,0.16061550562614,0.181254725026455,0.886131413140805,0.375546717325109,NA
"ENSG00000140265",2.44983885078067,0.0544369178388612,0.202909101114963,0.268282287683186,0.788482039022928,NA
"ENSG00000140274",1.01693941970374,-0.0324841470359261,0.31398706342521,-0.10345695991919,0.917600307144341,NA
"ENSG00000140279",1.06339579751906,-0.289279910601469,0.308122654337542,-0.938846613610463,0.347809502375277,NA
"ENSG00000140280",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000140284",0.47411330739205,-0.601649019336882,0.447405466580438,-1.34475115812809,0.178705607796222,NA
"ENSG00000140287",1.37718830538397,0.401085450162063,0.276454120857728,1.45082102201137,0.146829704343802,NA
"ENSG00000140307",1.57143295921017,0.177285976593754,0.254376627895802,0.696942867983822,0.485838548759159,NA
"ENSG00000140320",1.25842722646761,-0.190248870101245,0.282396461127095,-0.673694242987067,0.500505722719047,NA
"ENSG00000140326",1.04051420239921,0.028950035505636,0.310599986312578,0.0932068151365001,0.925739260265397,NA
"ENSG00000140332",3.13093943617056,-0.131820046608168,0.179362957869641,-0.734934616232039,0.462379315113178,NA
"ENSG00000140365",1.12101129966288,-0.0745017450978334,0.298964708031476,-0.249199129851774,0.803206752477665,NA
"ENSG00000140368",0.56645195994829,0.0132286127443926,0.425124897318814,0.0311170030920867,0.975176229728909,NA
"ENSG00000140379",0.728518987851812,-0.026612813939719,0.394920132585342,-0.0673878380560098,0.946272951005747,NA
"ENSG00000140382",4.37784333371939,-0.11044714066341,0.151313248404092,-0.729923796021178,0.465436765946735,NA
"ENSG00000140386",1.30550672830295,-0.138210799310473,0.277421750564066,-0.498197416134304,0.618344903475861,NA
"ENSG00000140391",1.07432249948988,-0.0706178130771991,0.305178077022715,-0.231398709127926,0.817005067919909,NA
"ENSG00000140395",4.95609217624606,0.0180960073091213,0.142312757172046,0.127156606819475,0.89881644925995,NA
"ENSG00000140396",1.02825354510324,-0.0664176620151788,0.31179007614734,-0.213020449001694,0.83131101272708,NA
"ENSG00000140398",0.011586195765952,0.0650130089683951,2.92316665418631,0.022240609811038,0.982256023648373,NA
"ENSG00000140400",0.15103476143426,-0.113974414430989,0.917003064156407,-0.124290112962533,0.901085575313898,NA
"ENSG00000140403",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000140406",1.35207688393674,0.0587049578265514,0.273553366218745,0.214601482109375,0.83007803830137,NA
"ENSG00000140443",1.38573099439907,-0.308104399642633,0.269409927081342,-1.14362675117613,0.252778462613754,NA
"ENSG00000140451",0,NA,NA,NA,NA,NA
"ENSG00000140459",0,NA,NA,NA,NA,NA
"ENSG00000140463",2.10227343305634,-0.0368409070602934,0.218290483409624,-0.168770101585973,0.865977476414476,NA
"ENSG00000140464",1.01675929222967,-0.0324758035084492,0.313648708690062,-0.103541964652374,0.9175328454789,NA
"ENSG00000140465",0.219295799203753,-0.93552944888121,0.708556732285484,-1.32033104231981,0.18672451568302,NA
"ENSG00000140470",0.923875339670056,-0.235924667557515,0.329060748032257,-0.716963870556777,0.473396389938233,NA
"ENSG00000140471",1.37473308331198,0.152737697461719,0.27174841658051,0.562055519526709,0.574078192763915,NA
"ENSG00000140474",3.21352659707578,0.0442024635201313,0.177520553841324,0.248999130318406,0.803361454138115,NA
"ENSG00000140479",0.576989324815322,-0.279228263350776,0.42014045924611,-0.664606936098982,0.506301931722928,NA
"ENSG00000140497",4.13416371814191,-0.195977420811502,0.156130942998359,-1.25521192050676,0.209401839313696,NA
"ENSG00000140511",1.06377853682351,0.0247594285204821,0.307725730258233,0.0804594029225468,0.935871883286821,NA
"ENSG00000140519",0.961502096528891,-0.690911815181493,0.352364283158287,-1.96078844594793,0.049903706423898,NA
"ENSG00000140521",1.53710031749792,0.251295091113802,0.258055842781868,0.973801206765229,0.330155253810101,NA
"ENSG00000140525",1.46807542344391,0.178682435355645,0.263476497578316,0.678172197512733,0.497662518399895,NA
"ENSG00000140526",1.24738583683165,-0.163716228583271,0.283573231770141,-0.577333155041855,0.563714420512566,NA
"ENSG00000140527",0,NA,NA,NA,NA,NA
"ENSG00000140534",0.0115452493458136,-0.0680867749148448,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000140538",0.104298587450579,-0.231777670038826,1.46075501624312,-0.158669775192646,0.873929052358631,NA
"ENSG00000140543",1.19044713127857,-0.135677190469343,0.290183718052603,-0.467556179167669,0.640102008310989,NA
"ENSG00000140545",1.04042225950683,0.0289411060125717,0.310599654016666,0.0931781656492728,0.925762020200829,NA
"ENSG00000140548",1.01692562655253,-0.0324938763464145,0.313649051914752,-0.103599472557137,0.917487206250764,NA
"ENSG00000140553",1.59434940339071,-0.163708638997071,0.25096832617684,-0.652307968463384,0.514202520582305,NA
"ENSG00000140563",0.981602072078955,0.0061692207285121,0.319407030086926,0.0193146053386275,0.984590132726983,NA
"ENSG00000140564",4.22679292779526,-0.179540927906288,0.156475870975224,-1.14740328197129,0.251214985413282,NA
"ENSG00000140577",3.07182755666688,-0.228822431639867,0.180868541997558,-1.26513117821758,0.205824308011652,NA
"ENSG00000140598",2.12619722765319,0.119442834113899,0.218004748533908,0.547890974472611,0.583766766492976,NA
"ENSG00000140600",0.624454860454504,0.158125501639192,0.405730725068446,0.389730163059543,0.696736089799183,NA
"ENSG00000140632",0.334959771350724,0.0910326588350091,0.474286995383011,0.191935810429497,0.847792486238028,NA
"ENSG00000140675",0.0116605871964245,-0.0680867749148448,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000140678",0.601327703499289,0.513962381641899,0.418938793455719,1.22681973994901,0.21989034978141,NA
"ENSG00000140682",3.3112300137918,-0.0823392831081108,0.183703489468185,-0.448218394470787,0.653995588652832,NA
"ENSG00000140688",1.05219307651166,-0.00501176370646109,0.308723901993269,-0.0162338052677578,0.987047866309461,NA
"ENSG00000140691",0.612490592901158,-0.218198976514811,0.407346386370567,-0.53565953649166,0.592193873633152,NA
"ENSG00000140694",3.06145926960607,0.0216059676144567,0.181424847111433,0.119090455130361,0.90520369263004,NA
"ENSG00000140743",1.00519064792564,0.00229248629318087,0.315802510871072,0.0072592402348466,0.994208015163123,NA
"ENSG00000140749",0.728266111386558,0.634612521660193,0.385687996123493,1.6454038705861,0.0998865518934826,NA
"ENSG00000140807",0.253721808086046,-0.214947181542187,0.538304940882512,-0.399303750007936,0.689669404318717,NA
"ENSG00000140829",2.01018828582791,-0.0642213403418506,0.223032970311999,-0.287945500846856,0.773388456540597,NA
"ENSG00000140830",1.02885361520279,0.0637280449561334,0.312552526743568,0.20389547197108,0.838435183597821,NA
"ENSG00000140832",0.0232328217097973,-0.138461223447451,2.92316665418631,-0.0473668592412132,0.962220841854065,NA
"ENSG00000140836",1.05148511596451,-0.0685850799911294,0.308431346733617,-0.222367410827292,0.824027879134534,NA
"ENSG00000140848",3.36228895380824,-0.0744705607435195,0.172753497327518,-0.431079902262894,0.666410273423408,NA
"ENSG00000140854",1.54793919413249,-0.336212765279262,0.255012952840996,-1.31841446300532,0.187364941823662,NA
"ENSG00000140859",0.300092493701745,-0.230246121827352,0.489899154656854,-0.469986771029695,0.638364469040933,NA
"ENSG00000140873",0,NA,NA,NA,NA,NA
"ENSG00000140876",2.11467183248449,0.168843370611162,0.219167665694437,0.770384491143702,0.441071850336358,NA
"ENSG00000140931",2.50770629441605,0.0895559415166778,0.200770290861565,0.446061721245541,0.655552662370261,NA
"ENSG00000140932",0.011586195765952,-0.0680867749148448,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000140937",0.993678843590157,-0.0294270831540004,0.3172904614701,-0.0927449347757133,0.92610619803923,NA
"ENSG00000140939",2.78537149695949,0.0401570247444401,0.190252278794755,0.211072503303688,0.832830696047619,NA
"ENSG00000140943",1.77906942229855,0.023880487052405,0.237718947479691,0.100456809629974,0.919981670249177,NA
"ENSG00000140948",1.90594762685818,0.028909126631568,0.229488604181343,0.125971948518733,0.899754129494739,NA
"ENSG00000140950",1.01692562655253,-0.0324938763464145,0.313649051914752,-0.103599472557137,0.917487206250764,NA
"ENSG00000140961",0.023588575846681,0.127738344319029,2.92316665418631,0.0436986184609395,0.965144640474965,NA
"ENSG00000140983",2.12775161501475,0.0562927343828564,0.217658531439763,0.258628660271171,0.795921767720556,NA
"ENSG00000140987",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000140990",4.47321396695413,-0.0667333565115854,0.149880549331764,-0.445243607720369,0.656143715899391,NA
"ENSG00000140992",3.02542210504558,-0.207763108956368,0.182161733016902,-1.14054200910073,0.254060561449104,NA
"ENSG00000140993",0.843230646581083,0.113769778342715,0.346448074688305,0.328389119913778,0.742617468343631,NA
"ENSG00000140995",3.61605294848134,-0.136100237416705,0.166510801050854,-0.81736581986137,0.413719402658126,NA
"ENSG00000141002",1.15516384287262,-0.221420712079388,0.294534699802119,-0.75176443464267,0.452192733492006,NA
"ENSG00000141012",1.02885361520279,0.0637280449561333,0.312552526743567,0.20389547197108,0.838435183597821,NA
"ENSG00000141013",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000141026",0.981842797832289,-0.129831045643465,0.319002962152363,-0.406990094284625,0.68401526358929,NA
"ENSG00000141027",2.85320329270869,0.0117085438957525,0.187512229085664,0.062441494897933,0.950211251260807,NA
"ENSG00000141034",1.88336950325724,-0.0751758223704365,0.230537892157677,-0.32608879029318,0.744357177955533,NA
"ENSG00000141040",0.0115722345133728,-0.0680867749148448,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000141052",0.600626072593593,0.39806439058192,0.418641699765401,0.950847444974992,0.341681823813475,NA
"ENSG00000141068",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000141084",1.52513655266462,0.0992704973513111,0.25755711470333,0.385431004170306,0.699918115589475,NA
"ENSG00000141096",0.012002380080729,0.0650130089683952,2.92316665418631,0.022240609811038,0.982256023648373,NA
"ENSG00000141098",1.52474465237209,-0.251206795599374,0.256673287751981,-0.978702528025086,0.327726982620083,NA
"ENSG00000141101",3.96297782422574,-0.00372775482118024,0.159237817209974,-0.0234099844276612,0.981323240767989,NA
"ENSG00000141127",3.06325546383236,0.398557659891881,0.18469306925526,2.15794594512392,0.0309320347400968,NA
"ENSG00000141179",2.38073868356472,0.145587612293189,0.207089011228385,0.70301949596268,0.482043599772614,NA
"ENSG00000141198",0.692882089983351,-0.0674177166613117,0.382038104424582,-0.176468566565775,0.859925841375095,NA
"ENSG00000141219",0.935699452015175,0.0145507028361475,0.327493510279771,0.0444305074128558,0.964561244254094,NA
"ENSG00000141252",0.970491525879125,-0.0262205859959828,0.321174753765259,-0.081639623565017,0.934933291396605,NA
"ENSG00000141258",1.74666585022373,0.437202993586893,0.244890620278329,1.78529905755472,0.0742128216591418,NA
"ENSG00000141293",0.947572853983844,0.261560969395058,0.328908788081265,0.795238615912058,0.426474712916762,NA
"ENSG00000141295",0.023588575846681,0.127738344319029,2.92316665418631,0.0436986184609395,0.965144640474965,NA
"ENSG00000141298",0.565941861721689,-0.22245009032601,0.42439718094621,-0.524155438144167,0.600170432181369,NA
"ENSG00000141314",0,NA,NA,NA,NA,NA
"ENSG00000141338",1.44371789221682,0.0443832307740607,0.26439388854014,0.167867839227012,0.866687251627023,NA
"ENSG00000141349",1.13273082826641,-0.281524223888675,0.297523586114194,-0.946224894521883,0.34403389130338,NA
"ENSG00000141371",0.0114942528735632,0.0650130089683949,2.92316665418631,0.0222406098110379,0.982256023648373,NA
"ENSG00000141376",0.924203514517844,-0.0193258659183528,0.329391296537336,-0.058671452832884,0.953213797494588,NA
"ENSG00000141378",2.82234078306865,0.241010287087935,0.191015876764737,1.26172908330951,0.207046287992776,NA
"ENSG00000141380",2.35689289200949,0.12006514709777,0.207324264705934,0.579117679583083,0.562509771487862,NA
"ENSG00000141384",1.75609053765563,0.179589560834669,0.240537206008798,0.746618636736388,0.455293795468336,NA
"ENSG00000141385",3.3055721657007,-0.0627813181739928,0.174122795063438,-0.360557721067594,0.718430099808945,NA
"ENSG00000141404",1.02825354510324,-0.0664176620151788,0.31179007614734,-0.213020449001694,0.83131101272708,NA
"ENSG00000141424",4.30874232798965,-0.0786116845270986,0.152635916749928,-0.515027433915783,0.606533849571489,NA
"ENSG00000141425",1.36328730330469,0.180188139120348,0.273168343383841,0.659623062058689,0.509495750911474,NA
"ENSG00000141428",5.02712702660041,0.216501684140422,0.14294764085276,1.51455234132493,0.129885809208048,NA
"ENSG00000141431",0,NA,NA,NA,NA,NA
"ENSG00000141433",0.277845528735947,-0.222596719891515,0.619698619835608,-0.359201574388796,0.719444298926306,NA
"ENSG00000141434",0.0114942528735632,0.0650130089683949,2.92316665418631,0.0222406098110379,0.982256023648373,NA
"ENSG00000141441",2.36726703628118,-0.262290307919318,0.205837747034557,-1.27425757276328,0.202572147387674,NA
"ENSG00000141446",4.47101008554587,0.0529013236828437,0.150310373170409,0.351947257977125,0.724877816935486,NA
"ENSG00000141447",2.11410075542529,-0.147940591736832,0.217415086381969,-0.680452282308141,0.49621812620848,NA
"ENSG00000141448",1.22551654473962,0.275115599938122,0.289906165808512,0.94898154087499,0.342630000485689,NA
"ENSG00000141449",0.369180610738152,-0.914778274723353,0.458089717191329,-1.99694129859999,0.0458315601735135,NA
"ENSG00000141452",4.47188518788699,0.0828841766451506,0.150260812778012,0.551602078498001,0.581221012072289,NA
"ENSG00000141456",1.01726741943684,0.0333522651949218,0.314042055603025,0.106203180751949,0.915421147346546,NA
"ENSG00000141458",1.99836233167792,0.0199674951537573,0.224088302439195,0.0891054773337636,0.928998084430113,NA
"ENSG00000141469",0.866006049989182,-0.0482553731292509,0.34774524403932,-0.138766450314974,0.889634706204758,NA
"ENSG00000141480",1.44493117220437,0.137445976939824,0.265191197495766,0.518290117612287,0.604255866910644,NA
"ENSG00000141499",1.11047081884038,-0.0433838716959037,0.300701348854141,-0.144275613864797,0.885282834138405,NA
"ENSG00000141505",0.94752986311265,0.0477790815336967,0.325672268107275,0.146709088284909,0.883361644817191,NA
"ENSG00000141506",0.601309811262613,0.742140296978585,0.414135933956732,1.79202101563136,0.0731295996763714,NA
"ENSG00000141510",3.0247840715023,-0.229810264788298,0.183636061572105,-1.25144409448175,0.210772498280372,NA
"ENSG00000141522",1.62862761964084,-0.348179184054752,0.248995589366834,-1.3983347453669,0.162012568687631,NA
"ENSG00000141524",0.658608313815782,-0.113101102849904,0.392212728403204,-0.288366732284203,0.77306603040217,NA
"ENSG00000141526",0.0467434159166687,-0.0130086865403614,2.64400325494387,-0.00492007205968342,0.996074366303588,NA
"ENSG00000141527",0.116142385720616,0.230251711325797,1.18795313774512,0.193822217400631,0.846315089920079,NA
"ENSG00000141540",0.854920323075899,-0.163692865491521,0.342493134447397,-0.477944954299988,0.632689384142995,NA
"ENSG00000141542",1.77970085774419,0.175056323433232,0.238840693097111,0.732941782923291,0.463593937614468,NA
"ENSG00000141551",3.01575787602391,-0.0641931112911739,0.182329507918549,-0.352071982335687,0.724784279715541,NA
"ENSG00000141552",1.65221423810244,-0.143542651932905,0.246553791259382,-0.582196084674657,0.560434610337063,NA
"ENSG00000141556",0.173345655065362,-0.121623685024322,0.790131452077398,-0.153928418751781,0.877666176215773,NA
"ENSG00000141560",1.64043412302058,-0.0824336559092595,0.247333040885586,-0.333290108002159,0.738915305628549,NA
"ENSG00000141562",3.12009634329853,0.223271626090793,0.180748840723143,1.23525896596362,0.216734140122305,NA
"ENSG00000141564",0.993855996198422,-0.0294180992178169,0.317906612201218,-0.0925369215006979,0.926271457937326,NA
"ENSG00000141568",1.67465192848262,-0.143839826044775,0.244680697947401,-0.587867483015337,0.556621243893239,NA
"ENSG00000141569",1.59416377532058,0.0456043975219041,0.256988687229671,0.177456828989314,0.859149572473305,NA
"ENSG00000141570",0,NA,NA,NA,NA,NA
"ENSG00000141574",1.09941611502332,-0.0723383727849555,0.304147703820225,-0.23783961501716,0.812005491791103,NA
"ENSG00000141577",0.80921765195974,0.0842467657463324,0.35420198316762,0.237849503249292,0.811997822156253,NA
"ENSG00000141582",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000141622",0.138667313075974,-0.0435992884978064,0.99457440338612,-0.0438371310877985,0.965034229192678,NA
"ENSG00000141627",2.01011389439744,-0.0309939651491442,0.223095785692266,-0.13892671729755,0.889508058338965,NA
"ENSG00000141644",1.95286954787747,0.0586694305205494,0.226929159258949,0.258536323459436,0.795993019449412,NA
"ENSG00000141646",2.19505190295742,-0.0117279820807168,0.213797383874938,-0.054855592094509,0.956253510949288,NA
"ENSG00000141655",1.0747646624899,-0.00847100787318546,0.305454704950075,-0.027732451770779,0.977875540881148,NA
"ENSG00000141664",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000141665",0,NA,NA,NA,NA,NA
"ENSG00000141668",0.961140302958845,0.580642641484725,0.545018174513353,1.06536381470798,0.286711325011968,NA
"ENSG00000141682",2.06787464421348,0.143713164229501,0.221622881723621,0.64845815157625,0.516688669301627,NA
"ENSG00000141696",1.05294630656087,-0.00491547300327469,0.309157144302121,-0.0158995937628117,0.987314494092346,NA
"ENSG00000141698",3.3054547515258,-0.0627989907763356,0.174315204977505,-0.36026111884181,0.718651872535489,NA
"ENSG00000141736",1.02851182231849,-0.0014646662425797,0.312095501832971,-0.00469300657644072,0.996255536253789,NA
"ENSG00000141738",0.993503385028714,-0.0966712165115724,0.31738031841246,-0.304591088052098,0.760677608397386,NA
"ENSG00000141741",2.2662878552197,0.131750141531123,0.211437295303607,0.623116850515613,0.533207737307563,NA
"ENSG00000141744",0,NA,NA,NA,NA,NA
"ENSG00000141750",1.44432206724977,-0.605679020537731,0.267379965829915,-2.26523710801509,0.0234981331174158,NA
"ENSG00000141756",1.96423529263593,-0.231630048635803,0.226848869525603,-1.02107649520228,0.307218198218534,NA
"ENSG00000141759",1.09786339804544,0.0492570433946916,0.302672513253748,0.162740391802266,0.870722842846838,NA
"ENSG00000141854",0.948900287671245,-0.0226933378473838,0.326224835664521,-0.0695634892455609,0.944541097873326,NA
"ENSG00000141858",1.08616860312673,-0.102358672914821,0.30350427432675,-0.337256116546889,0.73592383767788,NA
"ENSG00000141867",2.49497311978658,-0.137016762399472,0.200484882405635,-0.683426903591912,0.494337124653058,NA
"ENSG00000141934",1.2359758082892,-0.298647305587627,0.285125395445249,-1.04742443275269,0.294903867889477,NA
"ENSG00000141956",1.00526503935611,0.00228410065381092,0.31558311179556,0.00723771510083402,0.994225189284047,NA
"ENSG00000141959",0.994186970797323,-0.0293770574286301,0.317405581200616,-0.0925536889348594,0.926258136628866,NA
"ENSG00000141965",1.22440592424527,-0.381918563423503,0.286793733135424,-1.33168378279438,0.182964120488842,NA
"ENSG00000141968",0.786057237188433,0.710699857417953,0.373359999379269,1.90352436950806,0.0569721569294356,NA
"ENSG00000141971",1.26001581203992,-0.296099397753977,0.282626584605761,-1.04767001365781,0.294790667738382,NA
"ENSG00000141977",0.0114942528735632,0.0650130089683949,2.92316665418631,0.0222406098110379,0.982256023648373,NA
"ENSG00000141994",0,NA,NA,NA,NA,NA
"ENSG00000142002",0.243083082452713,-0.144571861719347,0.559212985627307,-0.258527368704021,0.795999929479639,NA
"ENSG00000142039",1.01692562655253,-0.0324938763464145,0.313649051914752,-0.103599472557137,0.917487206250764,NA
"ENSG00000142065",0.796311934765701,-0.205564016069821,0.355134430849992,-0.578834374289804,0.562700934611931,NA
"ENSG00000142082",1.05177689219688,-0.068597656640518,0.308432207061367,-0.222407566622475,0.82399662201054,NA
"ENSG00000142102",1.23316812098677,0.620614938749922,0.331372217438013,1.87286352352703,0.061087233320203,NA
"ENSG00000142149",0.773636390552894,0.138804133278539,0.362469357681636,0.382940324021688,0.701764011854447,NA
"ENSG00000142156",1.38706144676988,-0.163670366990229,0.269535902125928,-0.607230301044502,0.54369808590114,NA
"ENSG00000142166",1.01726741943684,0.0333522651949218,0.314042055603025,0.106203180751949,0.915421147346546,NA
"ENSG00000142173",2.67196230165047,-0.126172441147126,0.196499686954544,-0.642099960069217,0.520808281848936,NA
"ENSG00000142186",1.94116188893413,-0.232440681810609,0.227268474954182,-1.02275813597759,0.306422216355559,NA
"ENSG00000142188",4.18149694041674,0.0598947363264341,0.155284047325709,0.385710814201052,0.6997108528849,NA
"ENSG00000142197",1.00474295089636,-0.0642455078404825,0.315476842481121,-0.203645717179152,0.838630364536988,NA
"ENSG00000142207",1.01675929222967,0.0333043128313964,0.314040462889482,0.106051024523923,0.915541868693783,NA
"ENSG00000142208",3.90297256175636,-0.300413865240004,0.161442970568518,-1.86080486615245,0.062771738071578,NA
"ENSG00000142224",0.0810964319091182,0.441368482328491,2.55806805709438,0.172539773171565,0.863013195721267,NA
"ENSG00000142230",4.50493861652034,-0.148957102333998,0.149214828255816,-0.998272786124335,0.318147100111808,NA
"ENSG00000142233",0.023588575846681,0.127738344319029,2.92316665418631,0.0436986184609395,0.965144640474965,NA
"ENSG00000142235",0.0576829131034211,-0.349581779105741,2.19947542457397,-0.158938706566113,0.873717164857075,NA
"ENSG00000142273",1.35203768716678,-0.237699394090286,0.272718137289856,-0.871593640424615,0.383430101296847,NA
"ENSG00000142303",0.023588575846681,0.127738344319029,2.92316665418631,0.0436986184609395,0.965144640474965,NA
"ENSG00000142327",1.23794664720008,0.0254520268019106,0.286009944282101,0.088990006504132,0.9290898522635,NA
"ENSG00000142330",0.404612313885395,0.600475735776071,0.460094298646202,1.30511448966643,0.191853865553698,NA
"ENSG00000142347",0.972163722992278,0.321835801563085,0.326375962041442,0.986089170139986,0.324089357550576,NA
"ENSG00000142396",1.0746635293917,-0.0706229537744489,0.305287905412213,-0.231332301484694,0.817056654203096,NA
"ENSG00000142408",0,NA,NA,NA,NA,NA
"ENSG00000142409",0.0229885057471264,-0.138461223447451,2.92316665418631,-0.0473668592412132,0.962220841854065,NA
"ENSG00000142444",1.01692562655253,-0.0324938763464145,0.313649051914752,-0.103599472557137,0.917487206250764,NA
"ENSG00000142453",4.69145265434912,-0.263237674399086,0.147552342294,-1.78402911337443,0.074418934557958,NA
"ENSG00000142459",0,NA,NA,NA,NA,NA
"ENSG00000142494",3.38443556916748,-0.0356345759215537,0.172717963005256,-0.206316559676362,0.836543644039293,NA
"ENSG00000142512",0.277950686393078,0.709111719663418,0.508232021793099,1.39525195040169,0.162939876086131,NA
"ENSG00000142513",0.0229885057471264,-0.005361439564211,2.92316665418631,-0.00183412039013677,0.998536584478544,NA
"ENSG00000142528",0.428146896383026,0.0604347242280257,0.457729952577211,0.132031395122283,0.894959459401886,NA
"ENSG00000142530",0.0920503338735,-0.560705160782849,1.46209826351111,-0.383493486570705,0.701353898770197,NA
"ENSG00000142546",4.16424842298225,0.138661892612051,0.19710175926217,0.703504084038201,0.481741662505501,NA
"ENSG00000142549",0.0114942528735632,-0.0680867749148449,2.92316665418631,-0.0232921290400384,0.981417250128303,NA
"ENSG00000142552",1.32931265042113,-0.289242708462043,0.275295945856764,-1.05066098071977,0.293414322880094,NA
"ENSG00000142556",0.993604452159685,0.0379208894483693,0.317705223898398,0.119358721846187,0.904991162644448,NA
"ENSG00000142583",0.011586195765952,0.0650130089683951,2.92316665418631,0.022240609811038,0.982256023648373,NA
